date,商业_max_power,大工业用电_max_power,普通工业_max_power,非普工业_max_power,商业_min_power,大工业用电_min_power,普通工业_min_power,非普工业_min_power,weather,max_temp,min_temp,day_wind,night_wind,avg_temp,weather_simple,weather_encoded,day_wind_level,night_wind_level,avg_wind_level,day_of_week,day_of_month,month,is_weekend,is_workday,day_of_week_sin,day_of_week_cos,month_sin,month_cos,temp_diff,is_rainy,is_extreme_weather
2019-08-25,184546.6926,118841.2452,8540.8014,2621.3316,25754.3379,89400.3492,5227.5759,892.5384,,,,,,,,,,,,6,25,8,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,,0,0
2019-08-26,206901.4497,134598.5358,11386.8372,2621.3316,21769.2837,102273.7092,4721.1513,892.5384,,,,,,,,,,,,0,26,8,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004,,0,0
2019-08-27,133758.2862,139665.1902,12230.5056,2621.3316,22190.4348,106710.8196,4913.7138,892.5384,,,,,,,,,,,,1,27,8,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,,0,0
2019-08-28,146451.2451,141173.1606,13303.1784,2621.3316,23228.1819,107157.5352,5150.4345,892.5384,,,,,,,,,,,,2,28,8,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,,0,0
2019-08-29,207835.968,143022.1518,13969.2966,2621.3316,24752.2473,107173.6464,5780.6589,892.5384,,,,,,,,,,,,3,29,8,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,,0,0
2019-08-30,198886.4085,137361.0973,13417.7418,2621.3316,23399.0775,104783.145,5274.8607,892.5384,,,,,,,,,,,,4,30,8,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,,0,0
2019-08-31,204170.0166,128536.9092,9184.2129,2621.3316,23135.5935,96985.3878,4934.508,892.5384,,,,,,,,,,,,5,31,8,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,,0,0
2019-09-01,185495.9445,115260.3366,9173.6145,2621.3316,22186.3419,88919.6304,4474.3062,892.5384,,,,,,,,,,,,6,1,9,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,,0,0
2019-09-02,194435.6673,134190.0834,12795.7782,2621.3316,20770.8312,101245.935,4780.6326,892.5384,,,,,,,,,,,,0,2,9,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16,,0,0
2019-09-03,203736.375,134815.8318,12253.866000000002,2621.3316,19969.1076,105975.7158,4705.8774,892.5384,,,,,,,,,,,,1,3,9,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,,0,0
2019-09-04,148219.8414,137454.5472,12417.5556,2621.3316,20779.8087,106164.8022,4968.9054,892.5384,,,,,,,,,,,,2,4,9,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,,0,0
2019-09-05,105483.8646,138554.0412,13077.1536,2621.3316,20896.7664,106283.6688,5068.6974,892.5384,,,,,,,,,,,,3,5,9,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,,0,0
2019-09-06,218542.8264,139425.5742,13485.9354,2621.3316,21757.7595,107830.671,5499.0087,892.5384,,,,,,,,,,,,4,6,9,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,,0,0
2019-09-07,216696.4725,136867.9656,9309.6156,2621.3316,23238.4167,103502.4918,5144.2758,892.5384,,,,,,,,,,,,5,7,9,1,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,,0,0
2019-09-08,193061.9706,123669.933,8857.0548,2621.3316,25216.4466,97728.3252,5318.2833,892.5384,,,,,,,,,,,,6,8,9,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,,0,0
2019-09-09,219661.2768,143512.8846,15109.8267,2621.3316,23778.5127,111570.6828,6032.1729,892.5384,,,,,,,,,,,,0,9,9,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16,,0,0
2019-09-10,167341.4793,143975.8092,15031.4298,2621.3316,24664.5663,110594.4282,6575.0718,892.5384,,,,,,,,,,,,1,10,9,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,,0,0
2019-09-11,228862.8528,144935.3532,15122.3715,2621.3316,24642.2514,111011.0844,6308.4927,892.5384,,,,,,,,,,,,2,11,9,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,,0,0
2019-09-12,222600.0045,130518.309,14625.9357,2621.3316,23456.5749,91191.8034,5920.7535,892.5384,,,,,,,,,,,,3,12,9,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,,0,0
2019-09-13,190137.5694,101425.545,7436.4618,2621.3316,24525.7173,50203.3512,5083.0092,892.5384,,,,,,,,,,,,4,13,9,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,,0,0
2019-09-14,202920.051,95938.9584,8163.3735,2621.3316,23443.5024,54266.7366,4923.1584,892.5384,,,,,,,,,,,,5,14,9,1,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,,0,0
2019-09-15,204165.1716,120949.3284,8908.6731,2621.3316,22623.9048,85672.9152,4849.1934,892.5384,,,,,,,,,,,,6,15,9,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,,0,0
2019-09-16,195923.6796,137756.04,14182.2717,2621.3316,22802.1663,105029.6094,5873.349,892.5384,,,,,,,,,,,,0,16,9,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16,,0,0
2019-09-17,105820.3332,133859.0556,13876.5753,2621.3316,22732.1082,103817.9202,5902.9521,892.5384,,,,,,,,,,,,1,17,9,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,,0,0
2019-09-18,194754.3678,137840.4288,14763.3315,2621.3316,21016.5855,105915.162,5546.8863,892.5384,,,,,,,,,,,,2,18,9,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,,0,0
2019-09-19,206661.1914,134073.0336,14055.6546,2621.3316,22307.7255,106669.653,5856.9468,892.5384,,,,,,,,,,,,3,19,9,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,,0,0
2019-09-20,209882.6661,135355.6998,12357.879,2621.3316,21297.4077,106198.4022,5428.1319,892.5384,,,,,,,,,,,,4,20,9,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,,0,0
2019-09-21,196645.5198,132663.8934,8105.9778,2621.3316,20395.0776,106555.314,4724.7615,892.5384,,,,,,,,,,,,5,21,9,1,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,,0,0
2019-09-22,180302.3169,122566.2444,7435.5228,2621.3316,19846.3728,99966.6102,4236.7821,892.5384,,,,,,,,,,,,6,22,9,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,,0,0
2019-09-23,194035.2387,137352.2196,11554.4244,2621.3316,18642.8703,105548.7264,4485.9045,892.5384,,,,,,,,,,,,0,23,9,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16,,0,0
2019-09-24,201493.5309,138557.721,11844.4641,2621.3316,19116.9285,107308.7628,4568.3985,892.5384,,,,,,,,,,,,1,24,9,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,,0,0
2019-09-25,197957.922,137511.0366,11962.1007,2621.3316,19672.8624,106390.3044,4868.4963,892.5384,,,,,,,,,,,,2,25,9,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,,0,0
2019-09-26,137943.3801,135745.3998,12513.3699,2621.3316,19951.3089,105414.4212,5020.1055,892.5384,,,,,,,,,,,,3,26,9,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,,0,0
2019-09-27,203412.081,133870.7808,12083.2839,2621.3316,20252.0805,106777.848,5167.8669,892.5384,,,,,,,,,,,,4,27,9,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,,0,0
2019-09-28,201806.016,131411.4288,9302.2683,2621.3316,19366.1721,105558.435,5092.9128,892.5384,,,,,,,,,,,,5,28,9,1,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,,0,0
2019-09-29,148627.5117,135163.11,12088.878,2621.3316,20075.8413,104455.4436,5068.3875,892.5384,,,,,,,,,,,,6,29,9,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,,0,0
2019-09-30,96959.1336,120460.5732,11439.8061,2621.3316,20064.1308,83297.7318,4953.8601,892.5384,,,,,,,,,,,,0,30,9,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16,,0,0
2019-10-01,166700.3223,96420.732,6923.7417,2621.3316,20714.6943,47731.8426,4447.3191,892.5384,,,,,,,,,,,,1,1,10,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-02,193933.7466,71005.7052,7242.0033,2621.3316,21507.1167,50497.0182,4521.6228,892.5384,,,,,,,,,,,,2,2,10,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-03,192026.5227,91645.9296,7465.2792,2621.3316,21763.0068,64281.4788,4552.9323,892.5384,,,,,,,,,,,,3,3,10,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-04,201226.1475,108846.9732,7520.5485,2621.3316,21688.0233,82988.2578,4654.1841,892.5384,,,,,,,,,,,,4,4,10,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-05,137309.5884,118992.7056,8099.7249,2621.3316,22280.7012,93618.0612,4716.1317,892.5384,,,,,,,,,,,,5,5,10,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-06,136419.3552,122807.2368,7893.4752,2621.3316,22187.5314,95162.121,4915.6713,892.5384,,,,,,,,,,,,6,6,10,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-07,193828.7601,128486.8716,8133.1413,2621.3316,20505.0858,101054.9196,4528.2228,892.5384,,,,,,,,,,,,0,7,10,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-08,204959.3712,138250.1178,12582.2526,2621.3316,20027.2395,106552.716,5053.7271,892.5384,,,,,,,,,,,,1,8,10,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-09,210697.6161,136201.0086,11546.8035,2621.3316,19835.784,105880.1676,5007.2421,892.5384,,,,,,,,,,,,2,9,10,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-10,192039.9429,134245.0128,12185.082,2621.3316,20132.5179,107345.3994,4885.8885,892.5384,,,,,,,,,,,,3,10,10,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-11,209020.6644,132520.77,12883.6179,2669.0172,19092.0165,103255.6512,4610.4603,978.3816,,,,,,,,,,,,4,11,10,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-12,212524.3536,134475.2892,12892.7982,2632.9704,21692.5305,107469.2358,5557.0425,1020.0588,,,,,,,,,,,,5,12,10,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-13,183299.3544,122049.2202,7772.6058,1810.2156,20190.588,95787.1584,4261.2819,965.6964,,,,,,,,,,,,6,13,10,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-14,96388.2387,134237.6268,11615.3631,2522.4576,20536.4574,106089.7224,4942.338,943.8792,,,,,,,,,,,,0,14,10,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-15,89926.8675,132833.1366,10784.1555,2547.534,19708.8615,94790.4546,4551.4497,969.5412,,,,,,,,,,,,1,15,10,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-16,140068.2522,129091.2648,10381.3911,2281.4472,19126.8219,101965.2552,4217.7258,864.7860000000002,,,,,,,,,,,,2,16,10,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-17,191839.0506,136321.4088,10153.8756,2250.7188,18416.8839,87435.7014,4164.0441,861.5748,,,,,,,,,,,,3,17,10,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-18,197533.2387,134100.0576,9318.309,2021.9556,18452.7762,104807.4966,4180.7421,842.7576,,,,,,,,,,,,4,18,10,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-19,138041.1372,132082.0488,7217.3691,1603.122,17839.992,102414.6696,4108.1352,830.6784,,,,,,,,,,,,5,19,10,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-20,158642.5653,118111.0224,7339.0017,1572.9312,19052.3214,89831.1234,4001.8803,831.1956,,,,,,,,,,,,6,20,10,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-21,193980.7785,135802.9578,10791.6147,2236.6104,18384.6438,103141.0152,4213.3323,852.6804,,,,,,,,,,,,0,21,10,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-22,199984.4343,132886.0698,10892.0517,2110.0848,17929.3686,106520.5242,4201.3407,849.2664,,,,,,,,,,,,1,22,10,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-23,191311.7697,134851.3494,11129.7222,2228.3592,18133.3107,95284.6764,4234.6926,843.8580000000002,,,,,,,,,,,,2,23,10,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-24,193335.5475,133375.2132,10396.5147,2182.4424,18054.798,104922.7008,4280.9811,848.91,,,,,,,,,,,,3,24,10,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-25,82139.9274,132864.4644,10162.3869,2176.9032,17388.3975,93499.7664,4367.2956,833.07,,,,,,,,,,,,4,25,10,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-26,183687.6759,121119.6036,7699.2066,1633.266,18454.0188,79990.17,4144.2285,815.1084,,,,,,,,,,,,5,26,10,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-27,178539.1194,114914.4252,7172.7663,1445.37,17011.3473,92644.3614,3587.1249,782.8716,,,,,,,,,,,,6,27,10,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-28,187204.1082,127283.8266,8522.6814,2075.7648,14915.5047,93151.8786,3698.0415,738.6672,,,,,,,,,,,,0,28,10,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-29,178093.9161,127687.2127,8013.6687,1705.2348,15190.8963,101362.5234,3545.8845,684.204,,,,,,,,,,,,1,29,10,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-30,173398.0104,125054.0202,8265.0843,1856.2896,15166.6857,83157.2688,3515.0748,735.0336,,,,,,,,,,,,2,30,10,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,,0,0
2019-10-31,177330.6423,125347.0248,8114.571,1900.5336,15295.3557,97805.8848,3426.312,682.2624,,,,,,,,,,,,3,31,10,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,,0,0
2019-11-01,176692.8519,120020.3379,9480.8934,1923.9336,15487.0401,95896.9482,3678.345,688.1532,,,,,,,,,,,,4,1,11,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-02,189342.9966,123209.826,7850.7486,1574.388,16998.6282,96586.32,3788.5581,800.082,,,,,,,,,,,,5,2,11,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-03,181129.5261,111607.2492,7928.658,1599.9984,17740.3746,89860.2786,4161.8214,539.9652,,,,,,,,,,,,6,3,11,1,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-04,70070.6298,124334.6736,9209.6121,1971.9636,16383.5901,99197.2272,3725.0574,755.4516,,,,,,,,,,,,0,4,11,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-05,65930.1504,126181.1232,8384.8635,1871.2008,16224.279,99503.9316,3869.3826,695.442,,,,,,,,,,,,1,5,11,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-06,65585.4732,124283.5476,8715.0459,1925.4288,15869.0097,100525.9908,3760.6491,718.9188,,,,,,,,,,,,2,6,11,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-07,65215.5933,125580.3156,8221.479,1909.1424,15856.3362,102386.634,3576.3195,706.6524,,,,,,,,,,,,3,7,11,0,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-08,62995.0596,125508.4794,7865.7894,1809.5796,15606.249,100814.3934,3482.4807,706.5672,,,,,,,,,,,,4,8,11,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-09,62352.5616,122831.6154,6328.3593,1435.5479999999998,9613.6755,24121.998,931.7736,-10.944,,,,,,,,,,,,5,9,11,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-10,57348.6819,115379.0742,5842.6575,1384.2984,15889.9386,92988.4026,3227.163,705.1152,,,,,,,,,,,,6,10,11,1,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-11,66133.4937,117359.6472,7622.8146,1869.9264,15337.2696,95411.6898,3194.0619,702.9252,,,,,,,,,,,,0,11,11,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-12,67530.0288,126895.9734,8183.382,2044.2636,15826.1931,99716.0154,3507.9825,759.1692,,,,,,,,,,,,1,12,11,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-13,70302.9936,124393.872,8508.7224,2045.2308,16369.1718,104286.0312,3611.5794,814.0764,,,,,,,,,,,,2,13,11,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-14,63129.1671,124016.4678,8078.9439,1868.1972,15561.7299,100199.0106,3317.2785,714.5148,,,,,,,,,,,,3,14,11,0,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-15,65364.4779,121312.7382,8311.9479,1882.8204,15368.2725,99964.2954,3373.533,691.59,,,,,,,,,,,,4,15,11,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-16,63574.4826,116373.9906,6422.6946,1428.4979999999996,15908.8908,95562.9612,3490.8198,781.3488,,,,,,,,,,,,5,16,11,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-17,60860.0694,107865.2388,6681.636,1510.1952,16257.9165,86864.2464,3365.3931,726.1224,,,,,,,,,,,,6,17,11,1,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-18,68463.234,121443.282,8783.5539,2011.9824,16040.6745,96596.6424,3412.5972,748.6968,,,,,,,,,,,,0,18,11,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-19,57261.35400000001,121494.4374,7567.323,1684.0932,14865.1062,99037.1406,3428.79,657.6768,,,,,,,,,,,,1,19,11,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-20,56954.0478,123396.8736,7716.9636,1759.6728,14761.317,96889.7316,3238.5633,664.5768,,,,,,,,,,,,2,20,11,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-21,58376.5824,125191.1442,7814.0037,1731.876,14833.9584,97762.4928,3221.22,683.85,,,,,,,,,,,,3,21,11,0,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-22,60867.5271,124446.8868,7555.4007,1754.6928,14608.1016,99866.5974,3412.1943,664.1088,,,,,,,,,,,,4,22,11,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-23,61099.1169,120007.6764,5876.7969,1418.2416,15208.11,97636.9644,3464.6721,683.6352,,,,,,,,,,,,5,23,11,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-24,59465.238,110712.2058,5723.0268,1437.7176,15737.018999999998,90904.2798,3126.9339,723.1704,,,,,,,,,,,,6,24,11,1,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-25,63332.1873,122268.8046,7912.0797,1956.3216,15339.6057,97138.1658,3069.7542,772.5144,,,,,,,,,,,,0,25,11,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-26,58085.8359,119968.8936,7422.1839,1858.704,14944.2405,93741.8304,3455.6241,702.372,,,,,,,,,,,,1,26,11,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-27,62647.1613,125903.0898,7826.0712,1845.9672,15150.7536,99398.3298,3483.2064,702.438,,,,,,,,,,,,2,27,11,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-28,55711.0395,124145.1252,7832.8290000000015,1778.7804,14945.8005,98699.958,3410.1975,647.1588,,,,,,,,,,,,3,28,11,0,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-29,53707.3839,124322.4036,7922.3112,1764.3312,14203.4193,100380.5148,3317.1234,637.4328,,,,,,,,,,,,4,29,11,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,,0,0
2019-11-30,54210.168,119327.9472,5708.0607,1257.1116,14245.6389,93437.5176,3435.0378,667.5924,,,,,,,,,,,,5,30,11,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,,0,0
2019-12-01,52115.988,107498.709,5681.8497,1311.6,14551.4697,86652.1734,3188.1153,655.2996,,,,,,,,,,,,6,1,12,1,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,,0,0
2019-12-02,53759.4186,119825.8998,7995.1737,1714.0488,6070.2264,36398.4522,1435.0872,407.2428,,,,,,,,,,,,0,2,12,0,1,0.0,1.0,-2.4492935982947064e-16,1.0,,0,0
2019-12-03,54131.514,122034.3528,8090.3424,1724.3352,14154.7842,98504.0928,3246.366,651.8616,,,,,,,,,,,,1,3,12,0,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,,0,0
2019-12-04,53620.431,120844.0866,8297.8248,1820.2668,13922.5665,97055.1606,2890.4991,629.0628,,,,,,,,,,,,2,4,12,0,1,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,,0,0
2019-12-05,54047.4459,121444.5858,8245.7619,1748.586,14327.7636,99743.313,3256.215,649.2552,,,,,,,,,,,,3,5,12,0,1,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,,0,0
2019-12-06,52909.5627,122131.5804,7717.2909,1689.2244,14368.9836,46157.928,2902.881,636.1416,,,,,,,,,,,,4,6,12,0,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,,0,0
2019-12-07,53118.1689,120133.0884,5687.7666,1184.682,14565.7296,95168.7738,3383.6211,629.004,,,,,,,,,,,,5,7,12,1,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,,0,0
2019-12-08,48969.5199,112274.1396,5731.5228,1328.2944,14877.9804,89040.8256,3124.5840000000007,596.6952,,,,,,,,,,,,6,8,12,1,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,,0,0
2019-12-09,53543.2116,122197.1604,7923.4005,1797.6024,14254.203,98535.36,3164.4111,614.5152,,,,,,,,,,,,0,9,12,0,1,0.0,1.0,-2.4492935982947064e-16,1.0,,0,0
2019-12-10,54136.8513,116067.4284,7789.2087,1778.91,13121.8461,91527.1458,3276.4077,680.0292,,,,,,,,,,,,1,10,12,0,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,,0,0
2019-12-11,54281.5545,118134.498,7773.5007,1717.4148,14184.1164,96227.202,3359.0919,651.5904,,,,,,,,,,,,2,11,12,0,1,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,,0,0
2019-12-12,54504.4443,120764.4396,7746.2712,1677.0744,12649.164,86015.7312,3448.9662,660.5928,,,,,,,,,,,,3,12,12,0,1,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,,0,0
2019-12-13,56408.8995,120102.144,7755.2928,1874.034,14215.7181,97973.1912,3263.9970000000008,658.8516,,,,,,,,,,,,4,13,12,0,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,,0,0
2019-12-14,55213.3473,117795.0696,5829.5904,1321.3404,14404.6965,94724.3262,3067.6128,651.4152,,,,,,,,,,,,5,14,12,1,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,,0,0
2019-12-15,52281.3639,107559.0114,5634.8418,1321.1952,14495.4816,86778.8388,3028.0536,658.5636,,,,,,,,,,,,6,15,12,1,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,,0,0
2019-12-16,56859.9279,116913.2604,7532.6778,1973.3412,14047.3611,87810.05699999999,3288.8493,691.08,,,,,,,,,,,,0,16,12,0,1,0.0,1.0,-2.4492935982947064e-16,1.0,,0,0
2019-12-17,59041.5195,124552.0614,7722.429,1962.4524,14718.4083,100319.8098,3322.4511,788.0496,,,,,,,,,,,,1,17,12,0,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,,0,0
2019-12-18,62246.7093,125412.642,8210.2152,1987.1904,15231.2631,87402.3348,3299.4990000000007,796.5012,,,,,,,,,,,,2,18,12,0,1,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,,0,0
2019-12-19,55817.3751,120321.5034,7701.1815,1923.0912,15130.2381,99182.7126,3487.7697,712.914,,,,,,,,,,,,3,19,12,0,1,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,,0,0
2019-12-20,53634.2043,124049.4156,7710.5943,1838.4432,14649.5781,100625.3892,3368.4861,678.5916,,,,,,,,,,,,4,20,12,0,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,,0,0
2019-12-21,52737.732,118550.2398,5800.7805,1271.4684,14527.9836,97502.5974,3176.4846,647.076,,,,,,,,,,,,5,21,12,1,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,,0,0
